Fecha,Hora,Nivel_Escolar,Marca,Inventario_Inicial,Ventas,Inventario_Final
2025-08-25,13,Primaria 6°,TopKids,68,3,65
2025-08-25,14,Preescolar,TopKids,268,14,254
2025-08-25,14,Preescolar,EduMax,237,3,234
2025-08-25,14,Preescolar,TopKids,137,20,117
2025-08-25,14,Preescolar,TopKids,100,24,76
2025-08-25,14,Preescolar,TopKids,70,1,69
2025-08-25,14,Preescolar,SuperSchool,55,7,48
2025-08-25,14,Preescolar,EduMax,131,15,116
2025-08-25,14,Preescolar,TopKids,145,10,135
2025-08-25,14,Preescolar,SuperSchool,227,18,209
2025-08-25,14,Preescolar,TopKids,241,15,226
2025-08-25,14,Preescolar,EduMax,72,6,66
2025-08-25,14,Preescolar,SuperSchool,252,15,237
2025-08-25,14,Preescolar,TopKids,52,19,33
2025-08-25,14,Kínder,SuperSchool,124,18,106
2025-08-25,14,Kínder,TopKids,237,7,230
2025-08-25,14,Kínder,SuperSchool,125,4,121
2025-08-25,14,Kínder,SuperSchool,249,15,234
2025-08-25,14,Kínder,TopKids,143,8,135
2025-08-25,14,Primaria 1°,TopKids,262,4,258
2025-08-25,14,Primaria 1°,TopKids,93,8,85
2025-08-25,14,Primaria 1°,TopKids,177,23,154
2025-08-25,14,Primaria 1°,EduMax,72,10,62
2025-08-25,14,Primaria 1°,EduMax,104,1,103
2025-08-25,14,Primaria 1°,SuperSchool,112,7,105
2025-08-25,14,Primaria 1°,TopKids,238,16,222
2025-08-25,14,Primaria 1°,SuperSchool,144,5,139
2025-08-25,14,Primaria 1°,EduMax,153,12,141
2025-08-25,14,Primaria 1°,SuperSchool,70,3,67
2025-08-25,14,Primaria 1°,EduMax,136,17,119
2025-08-25,14,Primaria 1°,EduMax,276,2,274
2025-08-25,14,Primaria 1°,TopKids,223,9,214
2025-08-25,14,Primaria 1°,TopKids,226,4,222
2025-08-25,14,Primaria 1°,EduMax,145,22,123
2025-08-25,14,Primaria 1°,TopKids,126,23,103
2025-08-25,14,Primaria 2°,TopKids,100,9,91
2025-08-25,14,Primaria 2°,SuperSchool,217,15,202
2025-08-25,14,Primaria 2°,EduMax,276,24,252
2025-08-25,14,Primaria 2°,EduMax,207,17,190
2025-08-25,14,Primaria 2°,EduMax,94,15,79
2025-08-25,14,Primaria 2°,TopKids,224,12,212
2025-08-25,14,Primaria 2°,EduMax,105,22,83
2025-08-25,14,Primaria 2°,SuperSchool,58,22,36
2025-08-25,14,Primaria 2°,TopKids,114,12,102
2025-08-25,14,Primaria 2°,EduMax,178,22,156
2025-08-25,14,Primaria 2°,TopKids,295,13,282
2025-08-25,14,Primaria 2°,EduMax,290,13,277
2025-08-25,14,Primaria 2°,SuperSchool,89,15,74
2025-08-25,14,Primaria 2°,EduMax,179,21,158
2025-08-25,14,Primaria 2°,TopKids,203,2,201
2025-08-25,14,Primaria 2°,TopKids,82,18,64
2025-08-25,14,Primaria 2°,SuperSchool,108,7,101
2025-08-25,14,Primaria 2°,SuperSchool,226,16,210
2025-08-25,14,Primaria 2°,TopKids,263,7,256
2025-08-25,14,Primaria 3°,SuperSchool,63,8,55
2025-08-25,14,Primaria 3°,SuperSchool,157,7,150
2025-08-25,14,Primaria 3°,EduMax,222,22,200
2025-08-25,14,Primaria 3°,SuperSchool,129,1,128
2025-08-25,14,Primaria 3°,TopKids,84,6,78
2025-08-25,14,Primaria 3°,SuperSchool,180,22,158
2025-08-25,14,Primaria 4°,EduMax,144,23,121
2025-08-25,14,Primaria 4°,SuperSchool,118,15,103
2025-08-25,14,Primaria 4°,SuperSchool,268,10,258
2025-08-25,14,Primaria 4°,TopKids,108,8,100
2025-08-25,14,Primaria 4°,EduMax,279,17,262
2025-08-25,14,Primaria 4°,EduMax,245,21,224
2025-08-25,14,Primaria 4°,TopKids,91,23,68
2025-08-25,14,Primaria 5°,EduMax,114,22,92
2025-08-25,14,Primaria 5°,EduMax,154,5,149
2025-08-25,14,Primaria 5°,TopKids,112,22,90
2025-08-25,14,Primaria 5°,EduMax,296,21,275
2025-08-25,14,Primaria 5°,SuperSchool,213,20,193
2025-08-25,14,Primaria 5°,SuperSchool,99,8,91
2025-08-25,14,Primaria 5°,EduMax,176,17,159
2025-08-25,14,Primaria 5°,EduMax,62,15,47
2025-08-25,14,Primaria 5°,SuperSchool,76,8,68
2025-08-25,14,Primaria 5°,EduMax,277,18,259
2025-08-25,14,Primaria 5°,TopKids,203,4,199
2025-08-25,14,Primaria 5°,SuperSchool,254,20,234
2025-08-25,14,Primaria 5°,TopKids,57,14,43
2025-08-25,14,Primaria 5°,EduMax,289,14,275
2025-08-25,14,Primaria 5°,SuperSchool,179,20,159
2025-08-25,14,Primaria 5°,SuperSchool,60,6,54
2025-08-25,14,Primaria 5°,TopKids,125,5,120
2025-08-25,14,Primaria 6°,TopKids,93,22,71
2025-08-25,14,Primaria 6°,EduMax,191,19,172
2025-08-25,14,Primaria 6°,SuperSchool,148,18,130
2025-08-25,14,Primaria 6°,EduMax,122,7,115
2025-08-25,14,Primaria 6°,SuperSchool,131,2,129
2025-08-25,14,Primaria 6°,EduMax,285,2,283
2025-08-25,14,Primaria 6°,SuperSchool,185,23,162
2025-08-25,14,Primaria 6°,TopKids,276,23,253
2025-08-25,14,Primaria 6°,SuperSchool,146,15,131
2025-08-25,14,Primaria 6°,SuperSchool,189,11,178
2025-08-25,14,Primaria 6°,EduMax,181,2,179
2025-08-25,14,Primaria 6°,TopKids,81,3,78
2025-08-25,14,Primaria 6°,SuperSchool,163,12,151
2025-08-25,14,Primaria 6°,SuperSchool,180,4,176
2025-08-25,14,Primaria 6°,EduMax,119,17,102
2025-08-25,14,Primaria 6°,EduMax,249,18,231
2025-08-25,14,Primaria 6°,SuperSchool,183,24,159
2025-08-25,15,Preescolar,SuperSchool,205,21,184
2025-08-25,15,Preescolar,SuperSchool,89,21,68
2025-08-25,15,Preescolar,TopKids,178,21,157
2025-08-25,15,Preescolar,SuperSchool,117,10,107
2025-08-25,15,Preescolar,EduMax,217,3,214
2025-08-25,15,Preescolar,EduMax,58,3,55
2025-08-25,15,Preescolar,EduMax,122,2,120
2025-08-25,15,Kínder,EduMax,134,22,112
2025-08-25,15,Kínder,TopKids,84,18,66
2025-08-25,15,Kínder,TopKids,87,1,86
2025-08-25,15,Kínder,SuperSchool,192,11,181
2025-08-25,15,Kínder,EduMax,149,14,135
2025-08-25,15,Kínder,EduMax,94,16,78
2025-08-25,15,Primaria 1°,EduMax,214,19,195
2025-08-25,15,Primaria 1°,SuperSchool,276,21,255
2025-08-25,15,Primaria 1°,SuperSchool,211,17,194
2025-08-25,15,Primaria 1°,SuperSchool,92,1,91
2025-08-25,15,Primaria 1°,TopKids,57,11,46
2025-08-25,15,Primaria 1°,SuperSchool,162,20,142
2025-08-25,15,Primaria 1°,EduMax,184,21,163
2025-08-25,15,Primaria 1°,SuperSchool,216,11,205
2025-08-25,15,Primaria 1°,TopKids,123,8,115
2025-08-25,15,Primaria 1°,EduMax,167,11,156
2025-08-25,15,Primaria 1°,SuperSchool,60,16,44
2025-08-25,15,Primaria 1°,SuperSchool,91,20,71
2025-08-25,15,Primaria 1°,SuperSchool,101,9,92
2025-08-25,15,Primaria 1°,TopKids,244,10,234
2025-08-25,15,Primaria 1°,TopKids,51,8,43
2025-08-25,15,Primaria 1°,EduMax,295,9,286
2025-08-25,15,Primaria 2°,TopKids,229,23,206
2025-08-25,15,Primaria 2°,SuperSchool,254,1,253
2025-08-25,15,Primaria 2°,SuperSchool,173,8,165
2025-08-25,15,Primaria 2°,SuperSchool,87,3,84
2025-08-25,15,Primaria 2°,EduMax,248,22,226
2025-08-25,15,Primaria 2°,SuperSchool,244,14,230
2025-08-25,15,Primaria 2°,TopKids,174,13,161
2025-08-25,15,Primaria 2°,TopKids,108,1,107
2025-08-25,15,Primaria 2°,SuperSchool,86,18,68
2025-08-25,15,Primaria 2°,TopKids,250,7,243
2025-08-25,15,Primaria 2°,EduMax,143,24,119
2025-08-25,15,Primaria 2°,SuperSchool,116,16,100
2025-08-25,15,Primaria 2°,EduMax,152,1,151
2025-08-25,15,Primaria 2°,EduMax,139,6,133
2025-08-25,15,Primaria 2°,TopKids,283,12,271
2025-08-25,15,Primaria 3°,TopKids,215,14,201
2025-08-25,15,Primaria 3°,TopKids,59,9,50
2025-08-25,15,Primaria 3°,TopKids,143,20,123
2025-08-25,15,Primaria 3°,TopKids,71,15,56
2025-08-25,15,Primaria 3°,SuperSchool,132,8,124
2025-08-25,15,Primaria 3°,EduMax,117,5,112
2025-08-25,15,Primaria 3°,TopKids,287,18,269
2025-08-25,15,Primaria 3°,SuperSchool,206,19,187
2025-08-25,15,Primaria 3°,EduMax,118,11,107
2025-08-25,15,Primaria 3°,SuperSchool,121,5,116
2025-08-25,15,Primaria 4°,EduMax,286,6,280
2025-08-25,15,Primaria 4°,TopKids,86,18,68
2025-08-25,15,Primaria 4°,EduMax,219,16,203
2025-08-25,15,Primaria 4°,EduMax,159,23,136
2025-08-25,15,Primaria 4°,TopKids,244,3,241
2025-08-25,15,Primaria 4°,TopKids,160,11,149
2025-08-25,15,Primaria 4°,EduMax,101,15,86
2025-08-25,15,Primaria 4°,EduMax,234,14,220
2025-08-25,15,Primaria 4°,SuperSchool,170,6,164
2025-08-25,15,Primaria 4°,EduMax,193,2,191
2025-08-25,15,Primaria 4°,TopKids,150,11,139
2025-08-25,15,Primaria 4°,TopKids,240,21,219
2025-08-25,15,Primaria 4°,SuperSchool,138,19,119
2025-08-25,15,Primaria 4°,EduMax,171,8,163
2025-08-25,15,Primaria 4°,TopKids,253,9,244
2025-08-25,15,Primaria 5°,EduMax,198,21,177
2025-08-25,15,Primaria 5°,EduMax,297,1,296
2025-08-25,15,Primaria 5°,SuperSchool,276,18,258
2025-08-25,15,Primaria 5°,EduMax,243,4,239
2025-08-25,15,Primaria 5°,SuperSchool,59,5,54
2025-08-25,15,Primaria 5°,SuperSchool,90,14,76
2025-08-25,15,Primaria 5°,SuperSchool,254,13,241
2025-08-25,15,Primaria 6°,EduMax,265,1,264
2025-08-25,15,Primaria 6°,SuperSchool,133,8,125
2025-08-25,15,Primaria 6°,TopKids,98,12,86
2025-08-25,15,Primaria 6°,SuperSchool,298,18,280
2025-08-25,15,Primaria 6°,EduMax,111,11,100
2025-08-25,15,Primaria 6°,TopKids,289,4,285
2025-08-25,15,Primaria 6°,TopKids,291,7,284
2025-08-25,15,Primaria 6°,TopKids,289,16,273
2025-08-25,15,Primaria 6°,TopKids,74,23,51
2025-08-25,15,Primaria 6°,SuperSchool,185,7,178
2025-08-25,15,Primaria 6°,TopKids,298,17,281
2025-08-25,15,Primaria 6°,TopKids,144,4,140
2025-08-25,15,Primaria 6°,SuperSchool,185,10,175
2025-08-25,15,Primaria 6°,SuperSchool,55,9,46
2025-08-25,15,Primaria 6°,EduMax,249,15,234
2025-08-25,16,Preescolar,TopKids,118,18,100
2025-08-25,16,Preescolar,TopKids,274,2,272
2025-08-25,16,Preescolar,TopKids,283,6,277
2025-08-25,16,Preescolar,TopKids,205,24,181
2025-08-25,16,Preescolar,TopKids,198,11,187
2025-08-25,16,Preescolar,EduMax,141,16,125
2025-08-25,16,Kínder,TopKids,155,16,139
2025-08-25,16,Kínder,EduMax,276,11,265
2025-08-25,16,Kínder,TopKids,105,16,89
2025-08-25,16,Kínder,TopKids,77,10,67
2025-08-25,16,Kínder,SuperSchool,134,16,118
2025-08-25,16,Kínder,EduMax,138,7,131
2025-08-25,16,Kínder,TopKids,192,15,177
2025-08-25,16,Kínder,EduMax,276,6,270
2025-08-25,16,Kínder,EduMax,99,22,77
2025-08-25,16,Kínder,SuperSchool,225,13,212
2025-08-25,16,Kínder,TopKids,128,23,105
2025-08-25,16,Kínder,TopKids,293,6,287
2025-08-25,16,Primaria 1°,EduMax,199,4,195
2025-08-25,16,Primaria 1°,TopKids,75,18,57
2025-08-25,16,Primaria 1°,SuperSchool,240,20,220
2025-08-25,16,Primaria 1°,EduMax,112,5,107
2025-08-25,16,Primaria 1°,SuperSchool,183,22,161
2025-08-25,16,Primaria 1°,TopKids,61,15,46
2025-08-25,16,Primaria 1°,EduMax,58,7,51
2025-08-25,16,Primaria 1°,SuperSchool,255,19,236
2025-08-25,16,Primaria 1°,TopKids,273,24,249
2025-08-25,16,Primaria 1°,EduMax,277,12,265
2025-08-25,16,Primaria 1°,EduMax,107,8,99
2025-08-25,16,Primaria 1°,SuperSchool,138,24,114
2025-08-25,16,Primaria 1°,TopKids,75,4,71
2025-08-25,16,Primaria 2°,EduMax,125,16,109
2025-08-25,16,Primaria 2°,TopKids,91,5,86
2025-08-25,16,Primaria 2°,SuperSchool,93,3,90
2025-08-25,16,Primaria 2°,TopKids,177,1,176
2025-08-25,16,Primaria 2°,EduMax,92,12,80
2025-08-25,16,Primaria 2°,TopKids,240,1,239
2025-08-25,16,Primaria 2°,TopKids,254,13,241
2025-08-25,16,Primaria 2°,EduMax,79,10,69
2025-08-25,16,Primaria 2°,TopKids,146,7,139
2025-08-25,16,Primaria 2°,SuperSchool,297,2,295
2025-08-25,16,Primaria 2°,TopKids,258,22,236
2025-08-25,16,Primaria 2°,SuperSchool,188,22,166
2025-08-25,16,Primaria 2°,TopKids,188,17,171
2025-08-25,16,Primaria 2°,TopKids,204,8,196
2025-08-25,16,Primaria 3°,TopKids,191,10,181
2025-08-25,16,Primaria 3°,SuperSchool,88,2,86
2025-08-25,16,Primaria 3°,SuperSchool,50,13,37
2025-08-25,16,Primaria 3°,TopKids,174,14,160
2025-08-25,16,Primaria 3°,TopKids,235,18,217
2025-08-25,16,Primaria 3°,EduMax,160,14,146
2025-08-25,16,Primaria 3°,SuperSchool,65,5,60
2025-08-25,16,Primaria 3°,EduMax,190,16,174
2025-08-25,16,Primaria 4°,TopKids,246,21,225
2025-08-25,16,Primaria 4°,TopKids,207,23,184
2025-08-25,16,Primaria 4°,EduMax,206,13,193
2025-08-25,16,Primaria 4°,EduMax,155,2,153
2025-08-25,16,Primaria 4°,SuperSchool,98,1,97
2025-08-25,16,Primaria 4°,EduMax,247,12,235
2025-08-25,16,Primaria 4°,SuperSchool,235,24,211
2025-08-25,16,Primaria 4°,SuperSchool,269,2,267
2025-08-25,16,Primaria 4°,SuperSchool,136,10,126
2025-08-25,16,Primaria 4°,TopKids,143,22,121
2025-08-25,16,Primaria 4°,SuperSchool,294,12,282
2025-08-25,16,Primaria 4°,EduMax,58,11,47
2025-08-25,16,Primaria 4°,EduMax,114,2,112
2025-08-25,16,Primaria 4°,SuperSchool,241,23,218
2025-08-25,16,Primaria 4°,EduMax,195,16,179
2025-08-25,16,Primaria 4°,TopKids,223,4,219
2025-08-25,16,Primaria 4°,EduMax,243,12,231
2025-08-25,16,Primaria 4°,SuperSchool,78,4,74
2025-08-25,16,Primaria 4°,TopKids,148,22,126
2025-08-25,16,Primaria 5°,SuperSchool,185,20,165
2025-08-25,16,Primaria 5°,SuperSchool,198,6,192
2025-08-25,16,Primaria 5°,SuperSchool,134,8,126
2025-08-25,16,Primaria 5°,EduMax,67,4,63
2025-08-25,16,Primaria 5°,SuperSchool,176,15,161
2025-08-25,16,Primaria 6°,TopKids,262,16,246
2025-08-25,16,Primaria 6°,EduMax,95,16,79
2025-08-25,16,Primaria 6°,TopKids,295,24,271
2025-08-25,16,Primaria 6°,TopKids,68,19,49
2025-08-25,16,Primaria 6°,TopKids,281,10,271
2025-08-25,16,Primaria 6°,SuperSchool,97,3,94
2025-08-25,16,Primaria 6°,EduMax,123,24,99
2025-08-25,16,Primaria 6°,EduMax,270,13,257
2025-08-25,16,Primaria 6°,TopKids,221,23,198
2025-08-25,16,Primaria 6°,EduMax,204,10,194
2025-08-26,9,Preescolar,TopKids,175,13,162
2025-08-26,9,Preescolar,EduMax,108,6,102
2025-08-26,9,Preescolar,SuperSchool,132,7,125
2025-08-26,9,Preescolar,EduMax,246,1,245
2025-08-26,9,Preescolar,EduMax,258,9,249
2025-08-26,9,Preescolar,SuperSchool,177,21,156
2025-08-26,9,Preescolar,EduMax,133,17,116
2025-08-26,9,Preescolar,SuperSchool,78,4,74
2025-08-26,9,Preescolar,TopKids,76,18,58
2025-08-26,9,Preescolar,EduMax,167,9,158
2025-08-26,9,Preescolar,TopKids,184,15,169
2025-08-26,9,Preescolar,EduMax,122,9,113
2025-08-26,9,Preescolar,TopKids,277,18,259
2025-08-26,9,Kínder,SuperSchool,295,21,274
2025-08-26,9,Kínder,EduMax,88,10,78
2025-08-26,9,Kínder,EduMax,108,6,102
2025-08-26,9,Kínder,EduMax,208,19,189
2025-08-26,9,Kínder,SuperSchool,153,9,144
2025-08-26,9,Kínder,SuperSchool,257,6,251
2025-08-26,9,Kínder,TopKids,172,8,164
2025-08-26,9,Kínder,TopKids,125,10,115
2025-08-26,9,Kínder,TopKids,92,24,68
2025-08-26,9,Kínder,TopKids,185,11,174
2025-08-26,9,Kínder,SuperSchool,75,7,68
2025-08-26,9,Kínder,TopKids,64,16,48
2025-08-26,9,Kínder,TopKids,193,15,178
2025-08-26,9,Kínder,SuperSchool,146,14,132
2025-08-26,9,Kínder,EduMax,252,3,249
2025-08-26,9,Kínder,SuperSchool,247,23,224
2025-08-26,9,Kínder,TopKids,291,17,274
2025-08-26,9,Kínder,SuperSchool,52,19,33
2025-08-26,9,Kínder,TopKids,160,10,150
2025-08-26,9,Primaria 1°,SuperSchool,149,8,141
2025-08-26,9,Primaria 1°,EduMax,243,23,220
2025-08-26,9,Primaria 1°,EduMax,74,7,67
2025-08-26,9,Primaria 1°,SuperSchool,227,17,210
2025-08-26,9,Primaria 1°,SuperSchool,140,12,128
2025-08-26,9,Primaria 1°,SuperSchool,56,24,32
2025-08-26,9,Primaria 1°,TopKids,143,1,142
2025-08-26,9,Primaria 1°,TopKids,147,6,141
2025-08-26,9,Primaria 1°,TopKids,232,21,211
2025-08-26,9,Primaria 1°,SuperSchool,284,16,268
2025-08-26,9,Primaria 1°,EduMax,151,11,140
2025-08-26,9,Primaria 1°,SuperSchool,63,21,42
2025-08-26,9,Primaria 2°,SuperSchool,83,6,77
2025-08-26,9,Primaria 2°,EduMax,154,14,140
2025-08-26,9,Primaria 2°,EduMax,217,3,214
2025-08-26,9,Primaria 2°,EduMax,131,20,111
2025-08-26,9,Primaria 2°,SuperSchool,282,19,263
2025-08-26,9,Primaria 2°,SuperSchool,82,17,65
2025-08-26,9,Primaria 2°,TopKids,225,16,209
2025-08-26,9,Primaria 2°,TopKids,75,6,69
2025-08-26,9,Primaria 2°,SuperSchool,199,10,189
2025-08-26,9,Primaria 2°,TopKids,56,10,46
2025-08-26,9,Primaria 2°,EduMax,123,15,108
2025-08-26,9,Primaria 2°,EduMax,73,2,71
2025-08-26,9,Primaria 2°,SuperSchool,293,15,278
2025-08-26,9,Primaria 2°,SuperSchool,134,18,116
2025-08-26,9,Primaria 3°,SuperSchool,85,10,75
2025-08-26,9,Primaria 3°,TopKids,223,23,200
2025-08-26,9,Primaria 3°,SuperSchool,59,22,37
2025-08-26,9,Primaria 3°,EduMax,254,21,233
2025-08-26,9,Primaria 3°,TopKids,167,15,152
2025-08-26,9,Primaria 3°,EduMax,299,15,284
2025-08-26,9,Primaria 3°,TopKids,130,20,110
2025-08-26,9,Primaria 3°,EduMax,55,15,40
2025-08-26,9,Primaria 3°,SuperSchool,194,24,170
2025-08-26,9,Primaria 4°,EduMax,250,12,238
2025-08-26,9,Primaria 4°,EduMax,107,23,84
2025-08-26,9,Primaria 4°,SuperSchool,127,24,103
2025-08-26,9,Primaria 4°,EduMax,273,22,251
2025-08-26,9,Primaria 4°,SuperSchool,250,3,247
2025-08-26,9,Primaria 4°,SuperSchool,152,12,140
2025-08-26,9,Primaria 4°,SuperSchool,244,9,235
2025-08-26,9,Primaria 4°,EduMax,136,23,113
2025-08-26,9,Primaria 4°,TopKids,259,11,248
2025-08-26,9,Primaria 4°,EduMax,249,18,231
2025-08-26,9,Primaria 4°,SuperSchool,213,10,203
2025-08-26,9,Primaria 4°,TopKids,177,12,165
2025-08-26,9,Primaria 4°,TopKids,125,22,103
2025-08-26,9,Primaria 4°,EduMax,105,8,97
2025-08-26,9,Primaria 5°,SuperSchool,146,3,143
2025-08-26,9,Primaria 5°,EduMax,240,2,238
2025-08-26,9,Primaria 5°,TopKids,104,20,84
2025-08-26,9,Primaria 5°,TopKids,143,21,122
2025-08-26,9,Primaria 5°,EduMax,206,15,191
2025-08-26,9,Primaria 5°,EduMax,275,17,258
2025-08-26,9,Primaria 5°,TopKids,201,6,195
2025-08-26,9,Primaria 5°,SuperSchool,111,4,107
2025-08-26,9,Primaria 5°,TopKids,56,23,33
2025-08-26,9,Primaria 5°,EduMax,95,14,81
2025-08-26,9,Primaria 5°,EduMax,77,24,53
2025-08-26,9,Primaria 5°,TopKids,161,4,157
2025-08-26,9,Primaria 5°,TopKids,128,17,111
2025-08-26,9,Primaria 5°,TopKids,289,2,287
2025-08-26,9,Primaria 5°,TopKids,170,16,154
2025-08-26,9,Primaria 5°,SuperSchool,186,12,174
2025-08-26,9,Primaria 6°,SuperSchool,255,11,244
2025-08-26,9,Primaria 6°,EduMax,167,5,162
2025-08-26,9,Primaria 6°,TopKids,172,7,165
2025-08-26,9,Primaria 6°,SuperSchool,191,20,171
2025-08-26,9,Primaria 6°,TopKids,157,18,139
2025-08-26,9,Primaria 6°,TopKids,60,24,36
2025-08-26,9,Primaria 6°,TopKids,93,19,74
2025-08-26,9,Primaria 6°,SuperSchool,174,6,168
2025-08-26,9,Primaria 6°,SuperSchool,57,15,42
2025-08-26,9,Primaria 6°,EduMax,293,10,283
2025-08-26,9,Primaria 6°,TopKids,189,11,178
2025-08-26,9,Primaria 6°,EduMax,169,5,164
2025-08-26,9,Primaria 6°,TopKids,265,5,260
2025-08-26,9,Primaria 6°,EduMax,142,10,132
2025-08-26,9,Primaria 6°,EduMax,129,5,124
2025-08-26,9,Primaria 6°,TopKids,164,8,156
2025-08-26,9,Primaria 6°,TopKids,101,22,79
2025-08-26,10,Preescolar,EduMax,81,23,58
2025-08-26,10,Preescolar,SuperSchool,189,13,176
2025-08-26,10,Preescolar,SuperSchool,198,18,180
2025-08-26,10,Preescolar,TopKids,78,15,63
2025-08-26,10,Preescolar,TopKids,189,9,180
2025-08-26,10,Preescolar,TopKids,189,23,166
2025-08-26,10,Kínder,EduMax,203,21,182
2025-08-26,10,Kínder,TopKids,101,10,91
2025-08-26,10,Kínder,EduMax,216,23,193
2025-08-26,10,Kínder,TopKids,269,8,261
2025-08-26,10,Kínder,SuperSchool,177,7,170
2025-08-26,10,Kínder,EduMax,224,20,204
2025-08-26,10,Kínder,TopKids,282,16,266
2025-08-26,10,Kínder,SuperSchool,276,21,255
2025-08-26,10,Kínder,SuperSchool,126,8,118
2025-08-26,10,Primaria 1°,SuperSchool,151,2,149
2025-08-26,10,Primaria 1°,EduMax,208,22,186
2025-08-26,10,Primaria 1°,EduMax,266,4,262
2025-08-26,10,Primaria 1°,TopKids,90,18,72
2025-08-26,10,Primaria 1°,SuperSchool,236,18,218
2025-08-26,10,Primaria 2°,SuperSchool,108,14,94
2025-08-26,10,Primaria 2°,TopKids,155,3,152
2025-08-26,10,Primaria 2°,SuperSchool,56,18,38
2025-08-26,10,Primaria 2°,SuperSchool,170,6,164
2025-08-26,10,Primaria 2°,SuperSchool,221,19,202
2025-08-26,10,Primaria 2°,TopKids,171,3,168
2025-08-26,10,Primaria 2°,EduMax,78,11,67
2025-08-26,10,Primaria 2°,EduMax,132,5,127
2025-08-26,10,Primaria 2°,SuperSchool,204,5,199
2025-08-26,10,Primaria 2°,EduMax,212,19,193
2025-08-26,10,Primaria 2°,SuperSchool,295,3,292
2025-08-26,10,Primaria 2°,TopKids,162,13,149
2025-08-26,10,Primaria 2°,EduMax,207,16,191
2025-08-26,10,Primaria 2°,SuperSchool,284,17,267
2025-08-26,10,Primaria 2°,SuperSchool,294,15,279
2025-08-26,10,Primaria 2°,EduMax,161,14,147
2025-08-26,10,Primaria 2°,EduMax,222,1,221
2025-08-26,10,Primaria 2°,EduMax,240,23,217
2025-08-26,10,Primaria 3°,TopKids,298,16,282
2025-08-26,10,Primaria 3°,EduMax,116,17,99
2025-08-26,10,Primaria 3°,SuperSchool,135,14,121
2025-08-26,10,Primaria 3°,EduMax,211,9,202
2025-08-26,10,Primaria 3°,SuperSchool,252,7,245
2025-08-26,10,Primaria 3°,EduMax,167,2,165
2025-08-26,10,Primaria 3°,EduMax,245,23,222
2025-08-26,10,Primaria 3°,EduMax,254,22,232
2025-08-26,10,Primaria 3°,SuperSchool,254,13,241
2025-08-26,10,Primaria 3°,SuperSchool,173,12,161
2025-08-26,10,Primaria 3°,EduMax,75,22,53
2025-08-26,10,Primaria 3°,EduMax,185,24,161
2025-08-26,10,Primaria 3°,EduMax,281,7,274
2025-08-26,10,Primaria 3°,SuperSchool,134,11,123
2025-08-26,10,Primaria 3°,TopKids,75,10,65
2025-08-26,10,Primaria 4°,EduMax,166,14,152
2025-08-26,10,Primaria 4°,SuperSchool,248,7,241
2025-08-26,10,Primaria 4°,EduMax,208,18,190
2025-08-26,10,Primaria 4°,TopKids,192,15,177
2025-08-26,10,Primaria 4°,EduMax,154,15,139
2025-08-26,10,Primaria 4°,SuperSchool,120,8,112
2025-08-26,10,Primaria 4°,EduMax,198,16,182
2025-08-26,10,Primaria 4°,TopKids,116,1,115
2025-08-26,10,Primaria 4°,SuperSchool,167,12,155
2025-08-26,10,Primaria 4°,TopKids,90,2,88
2025-08-26,10,Primaria 4°,SuperSchool,185,5,180
2025-08-26,10,Primaria 4°,SuperSchool,179,10,169
2025-08-26,10,Primaria 4°,EduMax,215,7,208
2025-08-26,10,Primaria 4°,TopKids,223,16,207
2025-08-26,10,Primaria 4°,EduMax,199,8,191
2025-08-26,10,Primaria 4°,SuperSchool,293,15,278
2025-08-26,10,Primaria 4°,SuperSchool,169,18,151
2025-08-26,10,Primaria 5°,TopKids,297,6,291
2025-08-26,10,Primaria 5°,SuperSchool,232,13,219
2025-08-26,10,Primaria 5°,TopKids,167,17,150
2025-08-26,10,Primaria 5°,SuperSchool,65,17,48
2025-08-26,10,Primaria 5°,SuperSchool,161,6,155
2025-08-26,10,Primaria 5°,SuperSchool,115,15,100
2025-08-26,10,Primaria 5°,SuperSchool,201,20,181
2025-08-26,10,Primaria 5°,TopKids,111,21,90
2025-08-26,10,Primaria 5°,EduMax,86,3,83
2025-08-26,10,Primaria 5°,EduMax,230,15,215
2025-08-26,10,Primaria 5°,EduMax,287,10,277
2025-08-26,10,Primaria 5°,EduMax,53,11,42
2025-08-26,10,Primaria 6°,TopKids,128,23,105
2025-08-26,10,Primaria 6°,SuperSchool,64,12,52
2025-08-26,10,Primaria 6°,EduMax,247,18,229
2025-08-26,10,Primaria 6°,SuperSchool,291,22,269
2025-08-26,10,Primaria 6°,EduMax,205,15,190
2025-08-26,10,Primaria 6°,TopKids,118,4,114
2025-08-26,10,Primaria 6°,SuperSchool,294,10,284
2025-08-26,10,Primaria 6°,SuperSchool,184,12,172
2025-08-26,11,Preescolar,EduMax,143,20,123
2025-08-26,11,Preescolar,SuperSchool,286,5,281
2025-08-26,11,Preescolar,SuperSchool,197,12,185
2025-08-26,11,Preescolar,TopKids,119,10,109
2025-08-26,11,Preescolar,TopKids,129,2,127
2025-08-26,11,Preescolar,TopKids,149,9,140
2025-08-26,11,Preescolar,EduMax,182,1,181
2025-08-26,11,Preescolar,TopKids,196,23,173
2025-08-26,11,Preescolar,TopKids,178,4,174
2025-08-26,11,Preescolar,SuperSchool,269,16,253
2025-08-26,11,Preescolar,TopKids,182,13,169
2025-08-26,11,Kínder,EduMax,71,17,54
2025-08-26,11,Kínder,TopKids,241,12,229
