VIN,OEM,model_year,time,speed,odometer,geopos
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 17:11:15.840188,30,50005,"-0.1561295,-178.949756"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 16:02:06.382031,109,4002,"-22.664011,-38.512552"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 10:14:04.289068,42,40008,"28.085283,124.172042"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 13:17:58.067949,14,11054,"5.3285335,49.650060"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 19:25:46.241752,84,13567,"64.541502,73.707608"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 14:58:05.657298,70,13565,"83.812761,15.305636"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 02:37:25.590720,119,13565,"-63.0006265,124.168086"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 18:41:12.677828,46,3928,"-16.809025,-159.591925"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 15:13:02.276273,20,20005,"9.0051785,-60.660596"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 19:00:23.945433,32,50008,"-23.3515135,-174.002211"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 06:56:54.294549,8,40001,"62.4328835,128.433772"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 20:03:23.481618,107,4006,"80.4053885,61.260835"
F654J5DV77JS98654,Ford,2023,2025-11-30 10:49:37.977123,84,22116,"62.7509355,148.867690"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 14:47:02.114087,84,3930,"20.3819425,-22.666093"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 00:37:31.672236,32,3932,"-66.2784215,126.151703"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 11:57:46.300693,97,40000,"51.827508,89.752763"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 13:43:20.403543,7,10001,"27.5767575,130.498967"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 23:26:46.767663,38,20009,"71.6084625,-75.569530"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 15:18:33.659562,81,3933,"-41.158908,86.640942"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 01:49:27.982128,87,40008,"-18.977841,97.153024"
F654J5DV77JS98654,Ford,2023,2025-11-29 20:38:40.946513,38,22112,"55.847942,171.399746"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 12:11:18.609179,78,20008,"-76.8670215,129.858437"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 13:54:35.249191,71,3931,"-85.9385285,92.958719"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 02:48:55.516826,7,10002,"-24.8846145,154.951295"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 14:41:57.620776,10,50004,"79.197507,-60.277912"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 15:41:06.313056,108,20002,"-60.3078745,-154.069113"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 00:47:22.347124,38,50002,"-61.6886455,93.864976"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 15:02:44.745494,95,13561,"-72.904370,117.421821"
F654J5DV77JS98654,Ford,2023,2025-11-30 10:30:50.023256,51,22108,"-58.7517005,35.483810"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 21:53:39.111291,14,11057,"25.755116,111.213637"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 18:22:05.240716,37,13560,"-39.1081105,-179.905535"
F654J5DV77JS46566,Ford,2024,2025-11-30 11:04:33.059210,112,19615,"39.682798,27.438576"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 22:05:31.923888,78,10002,"-81.6843535,-134.378429"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 07:28:49.972965,3,11054,"79.8977115,155.307308"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 15:23:27.125435,87,50000,"-78.8886675,171.195881"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 12:57:37.395590,110,4002,"-71.331487,23.071482"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 15:00:59.229583,113,11060,"44.5973015,163.356718"
F654J5DV77JS46566,Ford,2024,2025-11-30 01:02:45.983512,10,19616,"2.6553345,-108.854032"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 00:52:10.550975,57,20002,"3.4921105,-86.963015"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 19:31:48.995245,83,4007,"-89.0150135,-53.966434"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 16:13:10.463172,14,3999,"75.702042,47.719917"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 21:00:00.864239,24,50000,"-22.3138075,-93.411060"
LZB12345678901234,FAW,2023,2025-11-30 02:18:44.505345,57,8009,"45.550816,81.103380"
F654J5DV77JS46566,Ford,2024,2025-11-30 14:17:32.398402,74,19625,"12.960926,-26.136327"
LZB12345678901234,FAW,2023,2025-11-30 09:58:20.892788,95,8004,"21.3072035,-0.957122"
LZB12345678901234,FAW,2023,2025-11-30 05:30:42.468130,47,8001,"-71.317608,33.236930"
F654J5DV77JS46566,Ford,2024,2025-11-30 02:08:23.328093,34,19621,"83.9366035,-48.332875"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 21:58:55.318084,80,60000,"-81.903095,-144.239087"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 09:21:55.866789,99,20008,"-68.5275045,-8.837774"
LZB12345678901234,FAW,2023,2025-11-30 15:34:54.386617,57,8004,"-28.290939,155.632347"
F654J5DV77JS46566,Ford,2024,2025-11-30 01:19:57.884657,34,19621,"29.806981,-112.477575"
F654J5DV77JS46566,Ford,2024,2025-11-30 05:53:57.885019,117,19622,"-76.461524,69.840173"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 19:13:08.695856,0,4001,"28.253458,-88.055826"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 15:09:40.726476,79,60009,"48.4189335,134.320042"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 12:09:26.583160,51,4001,"78.1350745,-106.177229"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 07:26:35.447025,13,60000,"15.427137,94.445153"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 05:23:25.024116,77,40008,"64.3454875,41.431239"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 15:05:53.804415,56,50005,"-3.3595455,93.790175"
F654J5DV77JS46566,Ford,2024,2025-11-29 23:32:05.346720,60,19617,"-68.123613,173.785429"
F654J5DV77JS98654,Ford,2023,2025-11-29 21:25:38.476423,14,22116,"-11.3585795,-64.938807"
F654J5DV77JS98654,Ford,2023,2025-11-30 03:46:46.042989,17,22115,"42.7973295,97.759264"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 07:31:11.541728,102,13563,"83.1654855,84.265734"
LZB12345678901234,FAW,2023,2025-11-30 11:02:33.385309,68,8007,"23.5316015,-0.423397"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 12:05:08.605532,113,40003,"-71.9037675,157.993128"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 16:25:25.600509,69,50001,"74.6707955,-62.193245"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 04:50:20.837011,12,60001,"-12.517358,-83.094480"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 06:33:45.977052,17,60004,"30.9426245,162.960762"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 10:48:58.024038,115,50006,"58.0642895,162.124544"
F654J5DV77JS98654,Ford,2023,2025-11-29 21:47:15.302869,62,22114,"-48.922128,75.825460"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 02:53:42.768229,120,20005,"71.285445,25.173021"
F654J5DV77JS98654,Ford,2023,2025-11-30 08:51:08.704713,113,22106,"-35.3561295,-109.289760"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 22:28:38.969813,80,3925,"81.2816965,56.985378"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 13:55:28.198896,24,20002,"-52.6472565,20.985097"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 16:00:39.357821,53,11060,"-54.2494145,22.019524"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 17:06:16.611540,47,13560,"-85.3506565,-56.192787"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 23:51:23.479937,46,4009,"-14.0318385,-107.778862"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 23:01:57.707107,25,3934,"-79.2435075,-7.819490"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 07:54:48.977316,50,60008,"42.4738085,-144.932603"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 05:51:59.712416,83,40003,"-9.3506565,166.348827"
F654J5DV77JS98654,Ford,2023,2025-11-30 08:28:32.405107,7,22111,"67.8986415,-152.925234"
F654J5DV77JS46566,Ford,2024,2025-11-30 00:02:13.885458,45,19619,"-34.620474,-34.851709"
F654J5DV77JS98654,Ford,2023,2025-11-30 09:40:13.130901,21,22111,"84.872628,146.150110"
LZB12345678901234,FAW,2023,2025-11-30 19:17:17.614044,58,8008,"29.239800,-116.817829"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 12:09:01.415648,96,11060,"28.253501,130.545394"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 22:25:26.894985,50,20008,"-45.4302185,-81.409923"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 08:29:25.094608,38,11056,"-35.925941,-5.169177"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 14:10:00.030949,48,13569,"62.047301,76.237858"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 12:33:08.360064,71,10007,"-20.1159485,-179.669828"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 03:53:40.510731,16,13562,"46.8759865,22.446472"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 18:36:40.700243,2,10005,"-61.085362,42.884781"
F654J5DV77JS98654,Ford,2023,2025-11-30 19:11:10.059820,102,22114,"-79.089475,128.733217"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 18:24:54.078830,72,10004,"21.0309355,56.436355"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 05:34:31.480930,45,60004,"78.245176,-129.674049"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 08:19:29.147320,9,4005,"7.5421015,161.289217"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 05:40:14.315221,43,4003,"88.5879155,-139.388894"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 20:26:59.546239,81,50005,"-88.097083,149.553576"
F654J5DV77JS98654,Ford,2023,2025-11-30 02:36:00.000371,22,22112,"36.032281,158.255416"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 13:26:14.333065,90,11054,"1.724178,-6.118524"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 11:06:26.011003,12,20003,"31.9094165,-33.653224"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 08:30:29.291571,50,11060,"57.2395395,-101.420226"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 01:55:02.065049,47,40003,"11.7959965,-39.052391"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 09:05:11.992904,14,60006,"75.2659695,62.316091"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 17:12:29.800807,8,3927,"-78.254149,135.091368"
F654J5DV77JS98654,Ford,2023,2025-11-30 03:45:40.945855,85,22114,"60.014751,-116.423170"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 18:03:14.105468,29,40006,"64.1284955,-155.258552"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 20:01:39.615400,48,60000,"13.434607,53.033956"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 19:34:19.729012,55,60001,"-43.0835145,-23.799927"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 11:37:21.845238,37,10003,"-0.0940315,-66.652652"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 20:35:00.186175,82,20002,"81.047087,66.265532"
F654J5DV77JS46566,Ford,2024,2025-11-30 08:54:26.100121,11,19621,"36.9675255,70.215963"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 07:18:44.994456,64,10005,"-22.511971,-171.139709"
F654J5DV77JS98654,Ford,2023,2025-11-30 14:13:50.107125,8,22111,"88.0531305,-179.591178"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 06:48:28.114349,44,11059,"-52.883211,-112.565212"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 23:47:37.527277,29,10010,"-1.588538,-134.081733"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 15:54:47.178851,12,13567,"-77.582328,95.206779"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 14:32:27.180445,83,50000,"39.2594435,-145.563349"
F654J5DV77JS46566,Ford,2024,2025-11-30 12:58:20.868385,38,19621,"31.410085,45.696462"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-29 22:24:24.811375,10,20005,"-77.9232745,24.599494"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 05:27:17.932852,86,4002,"-55.3234955,126.532047"
F654J5DV77JS46566,Ford,2024,2025-11-30 06:17:24.967383,81,19617,"-32.1983775,120.872162"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 20:03:06.922413,26,10000,"-67.774128,45.338984"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 05:58:10.923833,66,3930,"50.9017675,160.732281"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 20:01:34.563592,119,40000,"32.8668085,43.317482"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 22:54:20.261840,111,50005,"11.4679995,143.066908"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 05:44:03.333381,55,50005,"85.330120,-4.808138"
F654J5DV77JS98654,Ford,2023,2025-11-30 17:32:20.236403,84,22113,"87.0822235,105.398681"
F654J5DV77JS46566,Ford,2024,2025-11-30 01:04:30.803393,98,19615,"-60.3854435,-177.276730"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 22:44:48.083633,119,10010,"35.941604,166.586305"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 18:27:54.808148,99,50003,"12.927758,69.459575"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 13:21:40.086301,105,11054,"-48.8980055,100.149401"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 14:08:01.919362,75,13564,"-0.711081,56.555020"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 15:30:05.584435,58,3929,"68.9026115,44.171588"
LZB12345678901234,FAW,2023,2025-11-30 02:00:50.730045,93,8005,"-89.525146,126.339811"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 22:32:28.252475,2,60004,"67.450721,-73.892115"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 05:17:24.627842,56,20001,"18.495636,179.841516"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 17:57:25.818187,25,3931,"34.4176475,-29.244827"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-29 22:22:04.986763,88,10006,"-8.821529,139.732899"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 08:12:48.677585,7,40006,"82.219229,146.296569"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 04:42:46.194684,19,10005,"-8.4406215,-60.239140"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 15:55:06.108110,56,13569,"-78.3697085,109.272791"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 10:27:29.392479,98,4005,"-43.5922195,44.434808"
F654J5DV77JS98654,Ford,2023,2025-11-30 12:30:17.403684,77,22114,"43.2142025,168.952736"
LZB12345678901234,FAW,2023,2025-11-29 20:25:00.896518,70,8006,"10.983516,-60.225570"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 07:45:03.516257,62,60003,"36.254831,-169.043511"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 08:47:21.130702,105,13563,"-36.554339,114.513468"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 21:11:57.631260,39,4009,"84.169096,138.353536"
F654J5DV77JS46566,Ford,2024,2025-11-30 03:19:05.838082,5,19624,"-63.1802625,133.518842"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 21:56:21.977519,23,40006,"-37.908865,4.570733"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 21:50:42.474305,77,50001,"-54.810923,-45.366308"
F654J5DV77JS46566,Ford,2024,2025-11-30 02:04:47.326881,11,19620,"61.748654,-162.039194"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 04:29:13.790489,19,3925,"53.063100,-1.961703"
F654J5DV77JS98654,Ford,2023,2025-11-30 11:20:14.368733,76,22108,"68.341177,-159.258751"
1V2NC9JX5JC123456,Volvo,2022,2025-11-29 21:45:39.918669,117,13567,"28.2733845,149.927622"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 20:13:40.175668,89,40001,"5.570000,56.145376"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 08:25:01.054584,82,13568,"81.164685,-99.904941"
F654J5DV77JS98654,Ford,2023,2025-11-29 20:25:59.084469,59,22109,"-20.4179475,-159.566505"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 14:50:59.950337,95,50008,"41.589010,-60.530996"
F654J5DV77JS98654,Ford,2023,2025-11-29 21:23:23.789864,109,22108,"-11.9818015,86.523219"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 11:26:50.589044,99,60009,"-58.702014,147.397687"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 03:50:38.863307,101,40000,"24.8951545,84.548313"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 19:08:39.408215,109,3930,"62.519223,-139.122528"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 02:54:50.702379,34,4004,"-65.504791,-143.421086"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 17:10:12.629723,89,13560,"30.1637145,-88.117389"
F654J5DV77JS98654,Ford,2023,2025-11-30 14:49:23.824985,64,22114,"-68.793219,3.900233"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 00:30:50.619194,50,20009,"-50.156441,26.575066"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 11:43:23.325907,83,10004,"-83.7915795,2.543071"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 03:28:21.819752,82,10008,"-42.5819115,106.239457"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 08:28:09.555445,103,3927,"-85.5528285,-111.254633"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 02:50:33.895529,115,60002,"64.715375,155.462561"
F654J5DV77JS46566,Ford,2024,2025-11-29 23:31:10.149858,19,19617,"48.768063,-155.476793"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 05:46:35.561326,19,50008,"-28.573234,85.527473"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 23:46:40.981427,95,11053,"-57.296055,-13.453315"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 08:38:54.714614,57,3999,"-31.4445465,178.753798"
F654J5DV77JS46566,Ford,2024,2025-11-30 19:15:32.440222,60,19620,"46.9190995,176.945756"
F654J5DV77JS98654,Ford,2023,2025-11-30 08:12:43.564103,43,22107,"-56.081988,-135.959265"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 09:09:19.508261,92,40005,"-1.6582195,5.710881"
F654J5DV77JS98654,Ford,2023,2025-11-30 03:47:10.636232,20,22108,"-9.796836,53.924323"
F654J5DV77JS46566,Ford,2024,2025-11-29 22:26:30.348229,66,19615,"37.675514,169.554614"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 14:41:40.910048,119,40010,"66.242494,142.475158"
LZB12345678901234,FAW,2023,2025-11-30 06:12:06.093745,13,8004,"-34.5767295,-19.508975"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 22:20:32.610155,39,60009,"22.0348215,126.972176"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 20:07:27.518303,39,13568,"72.993118,-137.247079"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 00:25:07.483936,70,60001,"46.924258,126.999420"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 20:34:06.206600,41,11053,"-48.6059545,66.049413"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 06:24:42.289208,28,20006,"-11.685151,109.527632"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 13:23:08.811161,57,13565,"-33.5778255,60.051095"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 05:33:21.899336,1,20009,"2.1279615,-22.393348"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 03:49:39.712174,98,20005,"13.321993,58.273519"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 02:15:00.911141,116,40005,"-79.010236,-21.886490"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 13:48:28.178923,53,10004,"63.9370605,-138.718533"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-29 21:41:20.498421,37,40005,"-76.0976705,104.153700"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 16:46:59.983156,50,20003,"-6.563059,-56.557907"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 08:19:17.198840,75,3933,"-54.3038445,116.407283"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 09:52:48.692936,2,10000,"-29.433566,-111.454961"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 15:08:59.303224,71,20008,"-33.9825125,-150.689190"
LZB12345678901234,FAW,2023,2025-11-30 17:30:40.932809,4,8007,"74.291741,31.624120"
6FDUF4GY1JSC12345,Scania,2016,2025-11-29 21:10:20.825498,91,50010,"3.6292825,171.083767"
F654J5DV77JS98654,Ford,2023,2025-11-30 10:38:04.057149,69,22112,"9.864653,-171.060095"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 14:57:36.210954,24,3933,"47.4495325,-13.229961"
LZB12345678901234,FAW,2023,2025-11-30 09:37:35.420438,95,8007,"-13.777933,-32.877120"
F654J5DV77JS98654,Ford,2023,2025-11-29 22:55:23.477261,108,22113,"-13.702205,100.818628"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-29 23:50:23.160250,71,3934,"-3.2913365,4.786082"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 07:50:59.919869,68,40003,"7.0616445,74.240633"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 11:25:39.865049,118,10007,"16.556058,103.816799"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 11:00:27.743548,12,20000,"88.010173,-37.717212"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 10:24:15.027674,105,20006,"3.673811,-0.322754"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 00:02:10.534481,77,50007,"20.743522,-57.815014"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 14:25:20.578039,85,13565,"-5.9193845,-148.211187"
F654J5DV77JS46566,Ford,2024,2025-11-30 19:27:53.468708,16,19622,"54.8628935,-65.496073"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-30 17:10:10.311978,9,60004,"33.703532,10.429194"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 09:27:03.041860,92,40008,"-6.332757,-123.834342"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 18:20:55.195106,88,11056,"-36.8404435,147.652410"
1XKAD49X7JJ123456,Kenworth,2015,2025-11-29 23:30:42.320027,65,60007,"-32.9809805,1.129747"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 02:36:26.034612,68,40005,"21.4135135,80.613188"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 02:33:17.162433,68,10003,"7.593203,-73.688515"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 05:39:56.548835,116,40002,"-70.807483,-132.936373"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 17:29:56.055353,105,10009,"66.6118365,-168.706787"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 16:28:17.240358,116,20005,"0.135611,77.982728"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 01:15:09.549935,52,20006,"-6.230126,-57.749181"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 14:08:18.863130,45,20001,"89.8667665,163.296730"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 09:50:30.979752,66,40001,"51.859758,63.000872"
F654J5DV77JS98654,Ford,2023,2025-11-29 21:24:06.702996,118,22111,"30.105107,-25.464053"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 01:01:43.484537,102,40010,"-74.052669,124.345723"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 07:22:50.061547,24,10010,"2.3488525,-51.526184"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 10:59:27.748087,58,4002,"-66.349851,39.484639"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-30 19:24:45.824737,76,3999,"19.6556645,80.543641"
WDBUF56X98B123456,Mercedes-Benz,2017,2025-11-30 08:07:31.263181,29,40003,"41.2499195,-58.999178"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 04:04:02.673127,44,13564,"-70.0072885,109.166302"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 00:44:54.806170,23,10003,"-68.6978135,-90.811335"
F654J5DV77JS98654,Ford,2023,2025-11-30 14:41:19.138841,0,22113,"-61.447921,-53.817400"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 03:35:13.835460,97,10003,"64.413022,105.610275"
F654J5DV77JS98654,Ford,2023,2025-11-30 00:54:37.886625,99,22111,"-66.392810,77.601716"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 00:54:34.047267,95,10003,"-40.494484,-1.419442"
LZB12345678901234,FAW,2023,2025-11-30 03:13:30.144762,31,8007,"-1.8726385,79.192216"
6FDUF4GY1JSC12345,Scania,2016,2025-11-30 18:21:16.668473,20,50003,"-75.852988,-23.917969"
1VWAP7A30JC123456,Volkswagen,2021,2025-11-30 01:25:31.777137,17,20007,"-57.4806485,5.533413"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 17:01:05.611798,45,13562,"85.099118,99.763506"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 18:34:50.895875,112,10004,"-20.1165235,21.871834"
1V2NC9JX5JC962225,Volvo,2022,2025-11-29 23:25:03.660955,53,11057,"-75.4751685,-46.416108"
1V2NC9JX5JC962225,Volvo,2022,2025-11-30 10:35:01.297457,6,11055,"-79.2098635,-162.868592"
3AKJGLD54JSC12345,Freightliner,2022,2025-11-30 06:40:39.844702,32,10007,"24.4282955,-134.177570"
F654J5DV77JS98654,Ford,2023,2025-11-30 04:12:09.396623,1,22109,"-66.3548905,-177.754017"
3GCUKREC0FG893480,Chevrolet,2025,2025-11-30 10:04:05.120146,105,3931,"-35.966193,99.142676"
3GCUKREC0FG123456,Chevrolet,2024,2025-11-29 22:54:18.794548,38,4008,"15.8880245,154.668352"
1V2NC9JX5JC123456,Volvo,2022,2025-11-30 09:04:31.857808,47,13560,"16.3472355,71.526869"
F654J5DV77JS46566,Ford,2024,2025-11-30 13:29:16.694458,4,19619,"-52.383630,142.490627"
F654J5DV77JS98654,Ford,2023,2025-11-30 04:10:04.671208,90,22113,"-82.638134,131.902859"
